% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
1.5404745923414842        0.028244218813369304     0.056488439277598605     -1.8012298098596632E-9   -2.000000015733274
1.544853809887198         0.09754740555139535      0.1950948133052822       -2.5135667501049595E-9   -2.000000015733274
2.1618195634014756        -0.3581684135734498      -0.7163368275021079      -1.1158718534141404E-9   -2.0000000053257057
1.5966393455547516        -0.007414354265033972    -0.01482870669737493     -1.8044009454643815E-9   -2.000000013112145
1.655214286267559         -0.04258804247281272     -0.0851760829790704      -1.7199103693346065E-9   -2.000000013292561
2.0997067574075277        -0.32420080584849875     -0.6484016119067606      -1.0521433901236896E-9   -2.000000007748582
2.0438750322975165        -0.2880709645413112      -0.5761419290262446      -9.760341518404778E-10   -2.000000007748582
1.7127577832932623        -0.07711335434843437     -0.15422670671170136     -1.5539984421373227E-9   -2.000000013292561
1.769610838084219         -0.11196505156219595     -0.22393010126323054     -1.346487743657036E-9    -2.000000017472637
1.8260415345277128        -0.1461557440460005      -0.2923114864762554      -1.1504417784763938E-9   -2.0000000130842195
1.8819563431984203        -0.18106226976928463     -0.362124538282134       -9.998370968522914E-10   -2.00000001433206
1.937515195666277         -0.21656741195521387     -0.4331348230757076      -9.228741879232161E-10   -2.00000001433206
1.992984784272472         -0.25236946477093536     -0.5047389291287832      -9.231631839449153E-10   -2.0000000097979815
1.5607997195744565        0.8792086841951194       1.7584173673781238       -1.089661776344163E-9    -2.0000000207882005
1.5883827895167268        0.8806198593713629       1.7612397171708938       -1.3602493944141777E-9   -2.000000025021824
1.4765386798354003        0.7781099138437754       1.5562198273310754       -1.7771134367906222E-9   -2.000000016943011
1.4977006088401015        0.8061393152110878       1.6122786298574145       -1.6518911094652515E-9   -2.0000000222225487
1.5244985722992812        0.8252897888816035       1.650579576850469        -1.684277851798219E-9    -2.0000000222225487
1.5478102689880553        0.8499483022485271       1.6998966033712435       -1.5215580782294695E-9   -2.0000000284493824
1.6676567877498125        0.9338480559538446       1.8676961098592613       -8.038547070812749E-10   -2.000000050500727
1.6544819195623621        0.9107373777653673       1.8214747529910817       -1.322903563661616E-9    -2.00000005490975
1.6140336865743792        0.8721072148880593       1.7442144273686726       -1.9258669243691564E-9   -2.000000041846513
1.6408278661372153        0.8848112006958779       1.7696223984517043       -1.9807548400720452E-9   -2.0000000543399885
1.706279611920896         0.9593136741292314       1.9186273464445316       -4.2005637729828465E-10  -2.000000051873604
1.6941983001752556        0.9351675204699277       1.8703350382050943       -9.73491874833518E-10    -2.000000050500727
1.7407516212746168        0.9755364379564452       1.951072874415184        -2.0258090477288377E-10  -2.000000078814431
1.7305523567156407        0.9568672513283272       1.9137345001157648       -5.8447601399013E-10     -2.000000086022161
1.7700650282655246        0.9733312956752282       1.9466625890749947       -3.270597091592484E-10   -2.0000001032556023
1.4041306772822075        0.6408352072431789       1.281670414945676        -2.149272572751924E-9    -2.0000000143988483
1.4257361090612362        0.6951874327610478       1.3903748657107644       -2.030318263293069E-9    -2.0000000164356178
1.445515422694832         0.6108437521651802       1.2216875045314473       -3.2586314153906825E-9   -2.0000000170004055
1.4673964310479901        0.704504775319905        1.409009550318078        -2.703724544802083E-9    -2.0000000164356178
1.494362520336041         0.7405760451191911       1.4811520894965868       -2.715396809178016E-9    -2.0000000239320475
1.4529098295970644        0.5590645004169201       1.1181290012618836       -3.801144000157912E-9    -2.000000019904437
1.4417930807259722        0.5164657949843315       1.0329315907130556       -3.6840912570024886E-9   -2.0000000159168154
1.4593412956108947        0.47336951357112045      0.9467390281483659       -4.200381088316974E-9    -2.0000000183327176
1.4703582236795492        0.22342385380774835      0.4468477095324963       -2.917307092528779E-9    -2.0000000161675806
1.4345527771075517        0.30835150056203087      0.6167030027422666       -2.985879086760722E-9    -2.000000018368569
1.4716318540971147        0.2720858133610518       0.5441716286659202       -3.3868733672528176E-9   -2.000000018846919
1.4519768729704794        0.4183943217832204       0.8367886448837469       -3.902051449947199E-9    -2.0000000183327176
1.4607869471164074        0.3584565605925252       0.7169131228392686       -3.828272163124144E-9    -2.000000018368569
1.5163478470817036        0.2098737242299831       0.4197474508380408       -3.4776812766695705E-9   -2.0000000153993662
1.5437527337916868        0.16578100074869562      0.33156200406882536      -3.3120516016239504E-9   -2.0000000153993662
1.7832687335648005        0.9871113037171784       1.9742226062316617       -8.554349779540179E-11   -2.0000001072136695
1.7832687335648005        0.9941415016896266       1.9882830028484602       -1.8289447277997645E-11  -2.0000000957220188
2.446568366344471         -0.4598470570358573      -0.9196941141042893      -3.671412228958956E-10   -1.9999999924171452
2.5000000000000004        -0.42654819649425396     -0.8530963929885079      0                        -1.9999999924171452
2.391054822272443         -0.4275396268979812      -0.8550792539116994      -7.106427773191855E-10   -1.9999999967040598
2.334135895363563         -0.39471384934451503     -0.7894276989013067      -9.76609950383786E-10    -1.999999998278611
2.274455913119731         -0.3626006816887174      -0.7252013636518395      -1.1305847843826327E-9   -2.0000000007224528
2.21728290927348          -0.3257766398131489      -0.6515532798589265      -1.1637740450653216E-9   -2.0000000017364434
1.5994266933575536        0.05932086839649321      0.11864173930995345      -2.514045135767186E-9    -2.000000019166554
1.6018233189589217        0.12538861164029824      0.2507772264147363       -3.4220180949361165E-9   -2.0000000200594186
2.159846784359971         -0.29244877364302524     -0.5848975473525924      -1.102672630885768E-9    -2.0000000053257057
1.6556460072704964        0.023429267287848412     0.046858537370093684     -2.3979022730738525E-9   -2.00000001585724
1.712497642322422         -0.01156392527644419     -0.023127847595437297    -2.1591943801932926E-9   -2.000000017532092
2.1057547485634953        -0.2560469307029845      -0.5120938611468482      -9.979723128425373E-10   -2.0000000077089393
2.049388979181296         -0.22062007059968017     -0.441240140480151       -9.051174948123641E-10   -2.0000000144427177
1.7691582308707994        -0.04681624662037518     -0.09363249030325513     -1.8292121688438746E-9   -2.000000017472637
1.8256777547574083        -0.08167183491946471     -0.1633436671106906      -1.4816164471237871E-9   -2.000000016780788
1.8818338430042105        -0.11610656504190232     -0.23221312773564717     -1.1807558024953922E-9   -2.0000000170509047
1.937728246263759         -0.15055484007773692     -0.3011096783154332      -9.738146591797235E-10   -2.00000001433206
1.9934415776507053        -0.1854479891283231      -0.3708959769871709      -8.847087136928924E-10   -2.0000000141176795
1.5841061325238357        0.8492967747092364       1.6985935474401872       -2.075042506031004E-9    -2.0000000352574334
1.5259168836161316        0.7795473545730125       1.559094707909682        -2.633821780407641E-9    -2.0000000222225487
1.559158915202957         0.8151734359724806       1.6303468701841073       -2.50688981687641E-9     -2.0000000242096077
1.62062795242031          0.8358754559955641       1.671750908622059        -3.290403602651871E-9    -2.0000000486283027
1.6811823689946879        0.9070044615276094       1.814008919438037        -1.8079062880673227E-9   -2.0000000523506594
1.6672272333508542        0.8816266507027536       1.7632532973568789       -2.5956974605140054E-9   -2.0000000492322942
1.6454059481333876        0.8595122102189002       1.7190244166249273       -3.0127905707046844E-9   -2.000000052482805
1.7179896280610196        0.9373990585316329       1.8747981136660998       -1.1145681886296742E-9   -2.0000000631075294
1.705894773244576         0.9080837561266286       1.816167507614573        -2.1910813375674223E-9   -2.0000000686208073
1.7596732519586085        0.9569214638495015       1.9138429242556612       -7.559601385294745E-10   -2.000000111371561
1.7467512565795684        0.9357456018005723       1.871491198864824        -1.5059471066122492E-9   -2.000000111371561
1.7956740718816226        0.9731877261003591       1.9463754492060814       -4.072150164122424E-10   -2.0000001064507544
1.7794819560096777        0.9581493084697302       1.916298612833564        -8.595926323933277E-10   -2.0000001091753727
1.4617098547237388        0.6582547661898634       1.3165095322372495       -3.156374162099358E-9    -2.0000000164356178
1.4893191821524394        0.6069957487387991       1.2139914973005386       -4.503322387800935E-9    -2.0000000271521885
1.507386743998984         0.692242586918444        1.3844851729189414       -3.893359746489952E-9    -2.0000000281827064
1.539960454281789         0.7356028610048055       1.4712057203484363       -3.9773413928049525E-9   -2.0000000307251637
1.5023261317382022        0.5623322981521173       1.1246645964226527       -5.290770390328639E-9    -2.0000000231077464
1.4931084606650942        0.51262439738437         1.0252487954165166       -5.164931072668644E-9    -2.0000000285501582
1.5026546181636442        0.45351176672811155      0.90702353470277         -5.4343108024690744E-9   -2.0000000264149986
1.515043420365868         0.25679188834582056      0.513583779088288        -4.006445132637548E-9    -2.000000020733947
1.5011430897775115        0.31409975247946054      0.6281995070990485       -4.352361833231096E-9    -2.0000000196409022
1.513366911487923         0.37948886227121037      0.7589777264732336       -5.293685295454119E-9    -2.0000000264149986
1.5590754197018322        0.22335956544921412      0.44671913387251505      -4.34495967836373E-9     -2.000000019559724
1.6062843870076684        0.18786292764130108      0.37572585891141724      -4.494067680778906E-9    -2.000000016623138
1.823855562114348         0.9747546976658645       1.9495093916132455       -4.728744238014791E-10   -2.000000177746474
1.8092285438669986        0.9871126765152796       1.9742253514549013       -1.0365745436586706E-10  -2.000000137909888
1.8092285438669986        0.9941421256887635       1.9882842506800293       -2.206310254836753E-11   -2.0000001252275514
2.445205968350404         -0.39276263198510974     -0.7855252640045295      -4.526223544558672E-10   -1.9999999924171452
2.5000000000000004        -0.35845833255698467     -0.7169166651139693      0                        -1.9999999904134746
2.3892021224919384        -0.3593930443610537      -0.718786088831053       -8.323998383441778E-10   -1.9999999967574145
2.3326562411543734        -0.32558668251387746     -0.6511733651929852      -1.080016557795485E-9    -2.0000000007224528
2.2757624762031416        -0.2914225928265628      -0.5828451857874195      -1.169883973276013E-9    -2.0000000007224528
2.218912377023242         -0.2570724927043993      -0.5141449853601288      -1.116711914400883E-9    -2.0000000046257975
1.657123086132469         0.08873000160264267      0.1774600068299813       -3.3088339767777212E-9   -2.00000001585724
1.659561667929347         0.15335358006394517      0.3067071645171554       -4.490289181764394E-9    -2.0000000187227287
2.1624216273285652        -0.22212592695690503     -0.444251853490142       -9.739084954765353E-10   -2.0000000110976557
1.7130160960055478        0.05428014609892619      0.10856029621664874      -3.025165692343335E-9    -2.00000001585724
1.7692022468582076        0.019818514540779982     0.03963703329208613      -2.574863275492119E-9    -2.0000000230538286
2.106011906735339         -0.18717551653470538     -0.37435103207578374     -8.228038471082295E-10   -2.0000000144427177
2.049866347705224         -0.15218897058150863     -0.3043779394491128      -7.504472322091759E-10   -2.0000000144427177
1.8254676392019735        -0.014431535358598898    -0.02886306657197063     -2.038942259761586E-9    -2.000000016780788
1.8816595205460929        -0.04882145955060264     -0.09764291529934842     -1.5119532004578967E-9   -2.000000022022164
1.93779754891674          -0.08279429183072966     -0.16558858042847252     -1.0890399734866495E-9   -2.000000022022164
1.9938258512040388        -0.11727942122476515     -0.23455883995024446     -8.284586036897086E-10   -2.0000000201288564
1.5966966422172073        0.8108557357841343       1.6217114686645182       -3.5255237695706727E-9   -2.0000000486283027
1.5719058771310486        0.7720829617991095       1.5441659211788958       -4.000037732844867E-9    -2.000000045718783
1.629724929913674         0.8025195233923317       1.6050390425469445       -4.936038198946712E-9    -2.0000000486283027
1.656302810734968         0.8274696205344321       1.6549392360001722       -4.80434468676562E-9     -2.0000000610554016
1.6915022510416817        0.8795229630685266       1.7590459208489846       -3.2870229243721015E-9   -2.0000000621153284
1.6774025475997099        0.8537848950819644       1.707569784687318        -4.221842200456487E-9    -2.0000000738615884
1.7320690775178524        0.9065987823445972       1.8131975585766815       -2.821824202666516E-9    -2.0000001106156864
1.7170068531387428        0.8833955442082722       1.7667910818332564       -3.846012285085135E-9    -2.0000000823746613
1.7708945279484247        0.933100062600705        1.8662001189106592       -2.0455978275639482E-9   -2.000000111371561
1.761285263170988         0.9056636672888648       1.8113273263913727       -3.7237863190230333E-9   -2.000000103324698
1.808144607468388         0.9586670745588729       1.9173341437016935       -1.098200156292562E-9    -2.00000016501698
1.795876001820648         0.9339942381617885       1.8679884684407915       -2.4671269188147477E-9   -2.000000129223983
1.8353995700809806        0.9567276498711781       1.9134552923424073       -1.5413187588066113E-9   -2.0000002225525955
1.5367539057452189        0.5974797945669276       1.1949595885626088       -6.312413660396717E-9    -2.0000000231077464
1.5177258277400536        0.6450296429731389       1.2900592851334334       -4.9627666126725265E-9   -2.0000000281827064
1.5546650549773426        0.6851798403968362       1.3703596789910872       -5.641150878336151E-9    -2.0000000281827064
1.588223649349392         0.7296149770372854       1.4592299511445928       -5.8829084308754554E-9   -2.0000000432871112
1.5420154252100375        0.5419943256447611       1.0839886514670076       -6.9137127894140024E-9   -2.0000000231077464
1.5490518506612592        0.48868784528384507      0.9773756915399509       -7.21374898945846E-9     -2.0000000199817087
1.557119377054427         0.4308815757552179       0.8617631533363406       -7.163126337590243E-9    -2.0000000264149986
1.5573300357042523        0.2850200004976901       0.5700400039235993       -5.255910674204871E-9    -2.0000000196409022
1.5594484403172595        0.3365401886418199       0.6730803800236169       -6.0730051892476E-9      -2.0000000196409022
1.5691927200043418        0.3835036471369551       0.7670072967848501       -7.048599896474496E-9    -2.0000000294066447
1.609290185180793         0.24952143673382277      0.4990428773526057       -5.7323606739611224E-9   -2.0000000209685984
1.6611628518026453        0.21635213958062555      0.43270428410188877      -5.9160284289118515E-9   -2.0000000187227287
1.8497820070953628        0.9738149365274864       1.9476298680454829       -6.573620148734633E-10   -2.0000002275619653
1.8351883541691967        0.9871269852692163       1.9742539684927818       -1.3577152576810597E-10  -2.0000001809399874
1.8351883541691967        0.9941486296678256       1.9882972584281147       -2.981794541566948E-11   -2.000000162421947
2.444509196004342         -0.32447209159818907     -0.6489441832288588      -5.3196400450517E-10     -1.9999999904134746
2.5000000000000004        -0.28980680988568125     -0.5796136197713625      0                        -1.9999999904134746
2.3884552677535793        -0.29062777003956297     -0.5812555401627408      -9.219233864336897E-10   -1.9999999967574145
2.3320435905586074        -0.25647417440429404     -0.512948348876794       -1.1118219352836314E-9   -2.0000000000963327
2.2755034212102307        -0.22215980881252745     -0.4443196175185395      -1.0924177980064295E-9   -2.00000000696358
2.2189870787172574        -0.1876560801891278      -0.3753121598629083      -9.132908329659496E-10   -2.000000006704039
1.7141026092003224        0.11957765516398074      0.23915531541608806      -4.212004420128489E-9    -2.0000000221592527
1.715076381009555         0.18359780028754197      0.36719560660924605      -5.75568419908845E-9     -2.0000000187227287
2.162617977522727         -0.15295812497453717     -0.3059162487580267      -6.74201735631833E-10    -2.0000000110976557
1.7695558186719074        0.08596394292303133      0.17192789144825155      -3.666527505395425E-9    -2.0000000230538286
1.8254881416507456        0.052480300328762955     0.10496060646960408      -2.923313793621371E-9    -2.0000000272075287
2.1063373831263785        -0.11821281324757142     -0.2364256243909014      -5.029579841256463E-10   -2.000000019290979
2.050130551442074         -0.08354092232831102     -0.16708184149820507     -5.200500986929863E-10   -2.0000000234721864
1.881598880367554         0.0188644300918995       0.03772886582184661      -2.103197130268455E-9    -2.000000020372112
1.937767151052233         -0.014955464329462615    -0.02991092358123705     -1.3537936661502333E-9   -2.000000022022164
1.9939493528942727        -0.049059450042739594    -0.09811889587961778     -8.021556832666244E-10   -2.0000000197411243
1.8601269131410485        0.955373486374614        1.9107469630298213       -2.0861749942330978E-9   -2.0000002155657044
1.6191979593892358        0.7656420800899189       1.5312841561342942       -5.980364563084209E-9    -2.000000039062384
1.6594614183402656        0.7905940561562402       1.5811881065629565       -6.846463769228466E-9    -2.0000000610554016
1.6897393211558633        0.8187323925233819       1.6374647779086633       -6.843906497401518E-9    -2.0000000610554016
1.714263908620462         0.8532028202474475       1.706405632726057        -5.761763282918645E-9    -2.00000006647817
1.7450447389337462        0.8757121788495763       1.7514243486589667       -5.482931217351623E-9    -2.000000094350544
1.7870503400461384        0.9066282177283176       1.8132564251623784       -4.5482949706891554E-9   -2.000000133789769
1.7737599864223235        0.8828524392308984       1.7657048672929665       -6.300489378685363E-9    -2.000000119782816
1.820778266377497         0.9363821649939337       1.8727643203584816       -2.8829534104764775E-9   -2.0000002225525955
1.8129653989212398        0.9058499598463002       1.811699906526257        -5.839059467847421E-9    -2.0000002084180974
1.848661062949167         0.9325315327951694       1.8650630522718714       -4.2515943263310626E-9   -2.0000002225525955
1.580613804800034         0.5814419503453249       1.1628838999637334       -8.51832404261839E-9     -2.000000039762853
1.5681971565219435        0.6318849449456995       1.2637698884321837       -7.255994807953319E-9    -2.0000000357326746
1.6008379604196785        0.6754089913534767       1.3508179799116293       -8.04799120069026E-9     -2.0000000432871112
1.6334433141551667        0.7160124083713023       1.4320248123865205       -8.690824980026467E-9    -2.0000000432871112
1.590400596315254         0.5249745648126269       1.0499491300429384       -9.226755764184261E-9    -2.000000039762853
1.6024161198666782        0.4684387057893271       0.9368774132483725       -9.484996129705175E-9    -2.000000021768488
1.6141557573199456        0.4131501512995446       0.8263003054367485       -9.231498860833503E-9    -2.000000021768488
1.6099868089677485        0.3078847236922436       0.61576945118999         -6.962914330899375E-9    -2.0000000215773803
1.6162370558184551        0.35950868806398184      0.7190173797036725       -8.242603914282667E-9    -2.000000023075806
1.6619016079006097        0.2766490103795794       0.5532980259088557       -7.512371214472447E-9    -2.0000000243628926
1.7154714845085701        0.2457161952295112       0.4914323971486677       -7.641172147279803E-9    -2.0000000257899737
1.8748477403156236        0.9732780474789764       1.946556088384782        -8.785109594050569E-10   -2.000000230334704
1.8611481644713948        0.9871432826956895       1.9742865627237167       -1.779982677023961E-10   -2.0000002327038384
1.8611481644713948        0.9941560375889498       1.9883120739880265       -3.8411154003318306E-11  -2.000000211151379
2.444184656538109         -0.255773472526548       -0.511546945078554       -5.948224770390588E-10   -1.999999989976448
2.5                       -0.22112153588513572     -0.44224307177027145     0                        -1.9999999888288442
2.388078430964844         -0.2216606648260446      -0.4433213296824518      -9.534904721420775E-10   -1.9999999995492312
2.3317809801101297        -0.18741119227958516     -0.37482238445148325     -1.0239205934071008E-9   -2.00000000696358
2.27541913412834          -0.15303133399604857     -0.30606266748124744     -8.3078313723558E-10     -2.00000000696358
2.219085689916371         -0.11853155694797689     -0.23706311263342342     -4.817795993421401E-10   -2.000000020374765
1.7699811896753062        0.1511456075792736       0.30229122216137316      -5.197147562917907E-9    -2.00000002800312
1.7700790817553973        0.21464985757777572      0.42929972338782063      -7.224408159972845E-9    -2.00000002800312
2.162794623086077         -0.08394738702231062     -0.1678947716729486      -1.4772747109183634E-10  -2.0000000210686726
1.8255260929205879        0.11862033805685479      0.2372406837726881       -4.27016181819454E-9     -2.0000000190558715
1.8814783411207336        0.08589433955108917      0.17178868694008456      -3.10800709903464E-9     -2.000000020372112
2.1065081747676264        -0.049362860967615704    -0.0987257181850818      -1.993434401906107E-11   -2.0000000234721864
2.050211413419497         -0.014931358899689797    -0.029862712584590164    -2.522244313830179E-10   -2.0000000234721864
1.9376404409320498        0.05278672123433831      0.10557344991905356      -1.9121455361967925E-9   -2.000000020372112
1.9939061498473667        0.01916978879906318      0.03833958412333113      -9.037995940934796E-10   -2.0000000308149226
1.886254570992282         0.9555840128563325       1.911168013301907        -2.679546195385947E-9    -2.0000003366952175
1.875212406238661         0.9326844937881601       1.8653689706259358       -5.400280505127734E-9    -2.000000339934919
1.665467389477149         0.7500956522137753       1.5001912983533037       -9.269221301008237E-9    -2.000000064558022
1.6990302009990157        0.7799446512179695       1.559889294313021        -9.970782064911474E-9    -2.000000072990649
1.7261574647593134        0.8166560228258768       1.633312035853329        -9.289057772728201E-9    -2.0000001238560494
1.7472855728047492        0.8421437735449009       1.684287536182267        -8.609207184379011E-9    -2.0000001238560494
1.7752133690757448        0.8532968815887695       1.706593749913964        -9.512757460815215E-9    -2.000000109623043
1.801351747453523         0.8746726246498806       1.7493452343218985       -8.951973934572084E-9    -2.0000001706828554
1.8390073330031285        0.9039206339077043       1.8078412509857407       -7.602165755823909E-9    -2.0000001913605936
1.8263153447093314        0.8826416188196675       1.7652832199531254       -9.915553007717025E-9    -2.0000001760263206
1.8616304587591899        0.908832321835679        1.8176646239120242       -8.533135482739597E-9    -2.0000002514110395
1.6277239849922127        0.5658824441304626       1.1317648876160782       -1.1420241760048842E-8   -2.000000039762853
1.6131959740790767        0.6209809599888096       1.241961917992622        -9.93294647875543E-9     -2.000000031568918
1.647701756414719         0.6651635235996216       1.3303270433496095       -1.136271840981456E-8    -2.0000000545045387
1.6803942375220184        0.7053391784830937       1.410678350913034        -1.259158971773493E-8    -2.0000000545045387
1.6448502670969973        0.5081505603867033       1.0163011219215226       -1.2320993682544904E-8   -2.000000046228844
1.6571715200612682        0.44877496909094167      0.8975499411786192       -1.2051557129029798E-8   -2.00000003528902
1.662534017189017         0.3903744733699229       0.7807489510676703       -1.0815279589185119E-8   -2.00000003528902
1.6611250439106027        0.3338558347669218       0.6677116744667927       -9.114797998541137E-9    -2.0000000243628926
1.7133253277242033        0.30728611691710833      0.6145722406416475       -9.805846860203678E-9    -2.0000000243628926
1.7696720470480702        0.27655990983967266      0.5531198287595357       -9.766847331179481E-9    -2.000000030322199
1.8996784372770983        0.9729026386353447       1.9458052687488177       -1.1296011465389575E-9   -2.0000003550117498
1.8871079747735926        0.9871486096183463       1.974297215769565        -2.2771051481181062E-10  -2.0000002987097982
1.8871079747735926        0.9941584589174302       1.9883169162876921       -4.933635276444939E-11   -2.0000002743725465
2.444033410262263         -0.186982786755253       -0.3739655735206325      -6.252114931271149E-10   -1.9999999888288442
2.5                       -0.15243604585073522     -0.30487209170147045     0                        -1.9999999888288442
2.38791077044211          -0.1527509585728133      -0.3055019170777752      -8.834492200975663E-10   -1.9999999995492312
2.3316856449908854        -0.1184235036077936      -0.23684700680649345     -7.418788827753427E-10   -2.0000000101474016
1.914677037912477         0.957511855530324        1.9150236954566981       -3.209503850972397E-9    -2.0000004395372413
2.2754306454444517        -0.0840056605566908      -0.1680113199406441      -2.871132434266947E-10   -2.000000021727792
2.219180275675747         -0.04951722843285275     -0.09903445442456937     2.7651340071430604E-10   -2.0000000169329004
1.8254516052454468        0.18398031925873753      0.36796064807074996      -6.239392085909294E-9    -2.0000000351400575
1.824830326763191         0.24683315492963165      0.4936663210675017       -8.894007644730664E-9    -2.000000019127317
2.1628967225785574        -0.014960603673713775    -0.029921203176853945    6.713103403287177E-10    -2.0000000210686726
1.8811680230005645        0.15219024262980732      0.3043804955950755       -4.735021227277483E-9    -2.0000000193385907
1.9373251333431682        0.12012609099438713      0.24025219237349896      -2.984431386894123E-9    -2.0000000317247246
2.1065540595410166        0.019541085178606647     0.03908217652269657      6.226002903596123E-10    -2.000000032529761
2.050145928867719         0.05373873008645314      0.1074774682720702       -4.1260104977090746E-11  -2.000000032529761
1.9936753780391945        0.08736960054089574      0.1747392106865767       -1.3117816858128406E-9   -2.0000000308149226
1.8992700638994378        0.933097280877718        1.8661945407070961       -6.716357356994614E-9    -2.0000004395372413
1.887154680405213         0.9107937477599446       1.8215874711805695       -1.0377215893296689E-8   -2.0000003961008646
1.7130835669154367        0.742862797750722        1.4857255868324775       -1.3610768868934121E-8   -2.00000007212674
1.7457199389414115        0.7751887572408142       1.550377502802988        -1.4642151303013603E-8   -2.0000000889088105
1.7709059375696128        0.8149931729942118       1.629986331876779        -1.3418305497221364E-8   -2.0000001238560494
1.8017813553132407        0.8389485805018709       1.6778971437123267       -1.3857140437169438E-8   -2.000000177657414
1.8288531597189588        0.8554275546302961       1.710855088758953        -1.453436413035298E-8    -2.000000202513321
1.8521574484626615        0.8761828125379794       1.7523656021357459       -1.363475117479345E-8    -2.0000002241962203
1.8749907307193374        0.8871077049028759       1.7742153836535115       -1.4322293219790907E-8   -2.000000282303599
1.6801284914432553        0.5513908562265584       1.102781712386957        -1.5326051391967286E-8   -2.000000054976417
1.6626246787834218        0.6094061963855766       1.218812390427853        -1.3691208891882419E-8   -2.000000054976417
1.697729086277645         0.6571052439057576       1.3142104828344139       -1.6026748798085945E-8   -2.0000000545045387
1.7291434676511699        0.699500380483311        1.39900075284013         -1.790814200428986E-8    -2.0000000828541524
1.7064221332606837        0.4893350885272439       0.9786701800371268       -1.631617273773597E-8    -2.000000025411244
1.7112307366341433        0.4251797930536627       0.8503595913429769       -1.440986909269969E-8    -2.00000003528902
1.7138565934761982        0.3656416283840188       0.731283263217217        -1.2136102251521583E-8   -2.0000000269726304
1.7695907079497029        0.34162129433208205      0.6832425979800931       -1.3026431701343375E-8   -2.000000030322199
1.823911962971385         0.30834044877336564      0.616680909903279        -1.2320028830625179E-8   -2.000000038825323
1.9371850697833355        0.9576823973565561       1.9153647753893386       -3.997289680580314E-9    -2.000000430837552
1.9257937600709363        0.9727060064764782       1.945412001883462        -1.509205061609227E-9    -2.0000004577363106
1.9130677850757907        0.9871472950825968       1.9742945856731706       -2.9128700871157035E-10  -2.0000003859588285
1.9130677850757907        0.9941578614011803       1.9883157207862585       -6.176155670590712E-11   -2.00000035364772
2.4439683078532735        -0.11819993160846283     -0.23639986319792083     -5.959288983647442E-10   -1.9999999913337179
2.5000000000000004        -0.08375041710050926     -0.16750083420101852     0                        -1.9999999917742242
2.387847259148232         -0.08388226296258793     -0.16776452568503422     -6.414258497092959E-10   -2.000000008367057
2.3316724408951357        -0.04948657296176172     -0.09897314500913124     -1.486360159777506E-10   -2.000000021727792
1.9275575349762142        0.9339490548383467       1.8678980826164648       -8.689271601815555E-9    -2.0000004395372413
1.952255431574699         0.932138327051674        1.8642766191918256       -1.1669371904703127E-8   -2.000000544891527
2.275481508819562         -0.015021135248793093    -0.030042268253114592    6.840893772203812E-10    -2.000000021727792
2.219259818851888         0.019521276487165215     0.0390425572638614       1.4940987128207236E-9    -2.0000000439917374
1.8805288786965157        0.21751822787199082      0.43503646869252244      -7.231912982482168E-9    -2.0000000193385907
1.879355405805628         0.27983123545991884      0.5596624861854592       -1.0710008577948545E-8   -2.0000000156908113
2.162924654217933         0.05416024583459507      0.10832049856789387      1.8447204197553198E-9    -2.000000035743868
1.9366491857343504        0.1868876560879373       0.3737753260056506       -4.887278435855919E-9    -2.0000000193385907
1.9932674236198986        0.1554297387180922       0.31085949099790194      -2.327770131931554E-9    -2.000000043826845
2.1065771700249605        0.08864417496989564      0.17728835961674705      1.3659129298120996E-9    -2.000000032529761
2.049926704958687         0.12264426050393179      0.24528853309274717      -9.046125507531437E-11   -2.0000000324905316
1.9135277912361723        0.9090091524257584       1.818018273505496        -1.3802992356209325E-8   -2.0000003736493515
1.8985086422576891        0.8834747129370972       1.7669493932289968       -1.8684012283478565E-8   -2.000000311703301
1.7636821112699297        0.7355035616759837       1.471007111339774        -2.020071085544953E-8    -2.0000000813030616
1.7876915894280354        0.7712018684797289       1.5424037212472743       -2.0442554127364387E-8   -2.0000001273093764
1.8068476664643462        0.8037183228940082       1.6074366271703624       -1.9469760992246292E-8   -2.0000001374011744
1.8344618447714067        0.8209334243414622       1.6418668257583708       -2.1292796063454337E-8   -2.0000002001535706
1.8584566187311435        0.8394974189960303       1.6789948109875996       -2.2104056860862668E-8   -2.0000002001535706
1.8800433868847508        0.8601149357941053       1.7202298409211174       -2.1501303750780017E-8   -2.0000002576513016
1.7356884215575226        0.5482922900792156       1.096584581060908        -2.0459665785870798E-8   -2.000000027224088
1.7174346911522123        0.6018946521482192       1.2037893018400534       -1.897699301282178E-8    -2.000000054976417
1.747426506191341         0.6483768636312351       1.2967537214862932       -2.2190231920027355E-8   -2.0000000828541524
1.780131919216721         0.693186212538265        1.3863724148023047       -2.558671467466608E-8    -2.0000000828541524
1.7651895997623317        0.501476966483997        1.0029539375838263       -2.1725285008639586E-8   -2.00000005811291
1.7892124564303344        0.5365862901195338       1.0731725837954744       -2.6030970471913673E-8   -2.000000027224088
1.7658327668278082        0.4546225092684463       0.909245025312068        -1.9279548877418057E-8   -2.000000027548636
1.7677990218112003        0.4017087322454264       0.8034174729804223       -1.636193458627253E-8    -2.000000027548636
